Year,REGIONCODE,ZONECODE,RK_NAME,WHEATAREA,WHEATOUTPUT,WHEATDAMAGE_WEATHER_AREA_P,WHEATDAMAGE_PESTS_AREA_P,WHEATDAMAGE_DROUGHT_AREA_P,WHEATOPH_W,WHEATDAMAGEAREA
2011,1,104,Ayiba,4.343482002150267,137.6883599162102,0,0,0,31.699995,0
2012,1,104,Ayiba,4.741148004308343,162.0793002098799,.02278541,.0098673366,0,34.185665,.1548114996403456
2013,1,104,Ayiba,4.400231014471501,93.53909994661808,.012172088,.0092066759,0,21.257771,.0940715000033379
2014,1,104,Ayiba,3.959345981362276,86.55185958184302,.011383547,0,.011383547,21.86014,.0450714007019997
2015,1,104,Ayiba,3.242458040826023,105.4725802540779,.010197203,0,0,32.528587,.0330640003085136
2011,1,104,embahasti,1.521209996077232,26.92543002031744,.019491063,0,0,17.700008,.0296499999240041
2012,1,104,embahasti,2.565727950073779,50.79673979058862,0,0,0,19.798178,0
2013,1,104,embahasti,3.614813019521534,149.0980200171471,0,0,0,41.246399,0
2014,1,104,embahasti,4.475802026689053,110.4663895368576,0,.011185816,0,24.680803,.0500654987990856
2015,1,104,embahasti,3.949817010201514,160.2666589617729,.0048968093,.0054176436,.0048968093,40.575718,.0407402007840574
2011,1,104,Duum,6.524342013522983,67.20074051618576,.18772039,.047408957,0,10.300003,1.635618733707815
2012,1,104,Duum,2.333590973168612,14.63504000008106,.1339983,0,0,6.2714677,.3469362519681454
2013,1,104,Duum,6.812683023512363,154.9095895290375,.021915037,.0046176375,.013627084,22.738411,.1807587035000324
2014,1,104,Duum,4.344970017671585,65.6555295586586,0,.061089292,0,15.110698,.2654311470687389
2015,1,104,Duum,6.206353077664971,157.5678494870663,.32178026,.045008317,.12180344,25.388155,2.276419514790177
2011,1,104,Ebo,.7606659978628159,6.465659856796265,.70753199,0,0,8.4999981,.538195513188839
2012,1,104,Ebo,.3093859851360321,2.701210021972656,1,0,0,8.7308741,.3093859851360321
2013,1,104,Ebo,.2571679912507534,7.588270127773285,0,0,0,29.507055,0
2014,1,104,Ebo,0,0,,,,,0
2015,1,104,Ebo,.1853239983320236,3.57079005241394,1,0,1,19.267824,.1853239983320236
2011,1,104,Genete,.5071319937705994,4.513469994068146,.53932804,0,0,8.899991,.2735104970633984
2012,1,104,Genete,.4197839945554733,2.27131000161171,.93223542,0,0,5.4106636,.3913374962285161
2013,1,104,Genete,0,0,,,,,0
2014,1,104,Genete,.0929969996213913,.9649400115013123,0,0,0,10.376034,0
2015,1,104,Genete,0,0,,,,,0
2011,1,104,Baleulaga,0,0,,,,,0
2012,1,104,Baleulaga,.2035950049757958,2.478569984436035,.19323535,0,0,12.174022,.039341751486063
2013,1,104,Baleulaga,.0681620016694069,.1513800024986267,0,0,0,2.2208855,0
2014,1,104,Baleulaga,.1441329978406429,.7985800057649612,0,.12993832,0,5.5405774,.0187283996492624
2015,1,104,Baleulaga,0,0,,,,,0
2011,1,104,LAELAY DAYO,0,0,,,,,0
2012,1,104,LAELAY DAYO,0,0,,,,,0
2013,1,104,LAELAY DAYO,0,0,,,,,0
2014,1,104,LAELAY DAYO,0,0,,,,,0
2015,1,104,LAELAY DAYO,0,0,,,,,0
2011,1,104,LEMEAT,0,0,,,,,0
2012,1,104,LEMEAT,0,0,,,,,0
2013,1,104,LEMEAT,0,0,,,,,0
2014,1,104,LEMEAT,0,0,,,,,0
2015,1,104,LEMEAT,0,0,,,,,0
2011,1,104,TSETSERA,5.419618017971516,105.1405789852142,.0038462563,.04818932,0,19.399998,.2820129413157702
2012,1,104,TSETSERA,4.896368984133005,65.62959042191505,0,0,0,13.403727,.1822425425052643
2013,1,104,TSETSERA,5.438842080533505,53.49469996988773,.036388036,0,0,9.8356781,.2510892786085606
